code,aoi_name,aoi_number,ptype,monitoring,monitoring_number,version_number,status_code,feasible,expected_delivery,delivery_time,download_path,snapshot_date
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-08-15
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-08-16
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-08-18
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-08-21
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-08-22
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-08-23
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-08-24
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-08-25
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-08-26
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-08-27
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-08-28
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-08-29
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-08-30
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-08-31
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-09-01
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-09-02
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-09-03
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-09-04
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-09-05
EMSR865,Monterìa,1,DEL,0,0,2,F,1,2026-02-11T17:00:00,2026-02-11T23:41:09.361171,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_PRODUCT/EMSR865_AOI01_DEL_PRODUCT_v2.zip,2026-09-06
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-08-15
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-08-16
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-08-18
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-08-21
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-08-22
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-08-23
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-08-24
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-08-25
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-08-26
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-08-27
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-08-28
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-08-29
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-08-30
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-08-31
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-09-01
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-09-02
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-09-03
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-09-04
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-09-05
EMSR865,Monterìa,1,DEL,1,1,1,F,1,2026-02-11T21:05:00,2026-02-11T23:12:07.412438,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT01/EMSR865_AOI01_DEL_MONIT01_v1.zip,2026-09-06
EMSR865,Monterìa,1,DEL,1,2,1,F,1,2026-02-14T21:10:00,2026-02-14T23:43:39.883736,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT02/EMSR865_AOI01_DEL_MONIT02_v1.zip,2026-08-15
EMSR865,Monterìa,1,DEL,1,2,1,F,1,2026-02-14T21:10:00,2026-02-14T23:43:39.883736,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT02/EMSR865_AOI01_DEL_MONIT02_v1.zip,2026-08-16
EMSR865,Monterìa,1,DEL,1,2,1,F,1,2026-02-14T21:10:00,2026-02-14T23:43:39.883736,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT02/EMSR865_AOI01_DEL_MONIT02_v1.zip,2026-08-18
EMSR865,Monterìa,1,DEL,1,2,1,F,1,2026-02-14T21:10:00,2026-02-14T23:43:39.883736,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT02/EMSR865_AOI01_DEL_MONIT02_v1.zip,2026-08-21
EMSR865,Monterìa,1,DEL,1,2,1,F,1,2026-02-14T21:10:00,2026-02-14T23:43:39.883736,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT02/EMSR865_AOI01_DEL_MONIT02_v1.zip,2026-08-22
EMSR865,Monterìa,1,DEL,1,2,1,F,1,2026-02-14T21:10:00,2026-02-14T23:43:39.883736,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT02/EMSR865_AOI01_DEL_MONIT02_v1.zip,2026-08-23
EMSR865,Monterìa,1,DEL,1,2,1,F,1,2026-02-14T21:10:00,2026-02-14T23:43:39.883736,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT02/EMSR865_AOI01_DEL_MONIT02_v1.zip,2026-08-24
EMSR865,Monterìa,1,DEL,1,2,1,F,1,2026-02-14T21:10:00,2026-02-14T23:43:39.883736,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT02/EMSR865_AOI01_DEL_MONIT02_v1.zip,2026-08-25
EMSR865,Monterìa,1,DEL,1,2,1,F,1,2026-02-14T21:10:00,2026-02-14T23:43:39.883736,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT02/EMSR865_AOI01_DEL_MONIT02_v1.zip,2026-08-26
EMSR865,Monterìa,1,DEL,1,2,1,F,1,2026-02-14T21:10:00,2026-02-14T23:43:39.883736,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT02/EMSR865_AOI01_DEL_MONIT02_v1.zip,2026-08-27
EMSR865,Monterìa,1,DEL,1,2,1,F,1,2026-02-14T21:10:00,2026-02-14T23:43:39.883736,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT02/EMSR865_AOI01_DEL_MONIT02_v1.zip,2026-08-28
EMSR865,Monterìa,1,DEL,1,2,1,F,1,2026-02-14T21:10:00,2026-02-14T23:43:39.883736,https://rapidmapping.emergency.copernicus.eu/backend/EMSR865/AOI01/DEL_MONIT02/EMSR865_AOI01_DEL_MONIT02_v1.zip,2026-08-29
