paquete_sha,capa,idx,producto_id,municipio,departamento,dano,tipo,sensor,sensor_date,metodo,copyright,lat,lon,first_seen,snapshot_date
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,75,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.414476268000044,-76.15139564599997,2026-08-21T09:23:55Z,2026-08-31
b715b82f5fa554cd6084941926015596c2b1fb356f51cc7cdb6bffd450a0c160,UrbanP,76,3248,Roldanillo,Valle del Cauca,Possibly damaged,Residential,Pleiades,2026/08/13 15:15 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.414214852000043,-76.15143479499994,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,0,3247,La Virginia,Risaralda,Damaged,Industrial,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.903344402000073,-75.89680796499994,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,1,3247,La Virginia,Risaralda,Damaged,Industrial,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.904826592000063,-75.89623041099998,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,2,3247,La Virginia,Risaralda,Damaged,Industrial,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.905733922000024,-75.89582429199999,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,3,3247,La Virginia,Risaralda,Damaged,Industrial,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.906242261000045,-75.89571899799995,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,4,3247,La Virginia,Risaralda,Damaged,Industrial,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.906710849000035,-75.89553417199994,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,5,3247,La Virginia,Risaralda,Damaged,Industrial,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.907288981000022,-75.89539916599995,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,6,3247,La Virginia,Risaralda,Destroyed,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.932453743000053,-75.86370187999995,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,7,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.933382359000063,-75.85824287799994,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,8,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.933101410000063,-75.85620349299995,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,9,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.904763618000061,-75.87986313499994,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,10,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.902994766000063,-75.88580073199995,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,11,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.903269679000061,-75.88612689899998,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,12,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.903121508000027,-75.88605731899997,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,13,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.903571677000059,-75.88199137799995,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,14,3247,La Virginia,Risaralda,Damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.901893980000068,-75.88076740899999,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,15,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.900158107000038,-75.88235795599996,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,16,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.899202310000021,-75.88209123299998,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,17,3247,La Virginia,Risaralda,Damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.898757274000047,-75.88227768399997,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,18,3247,La Virginia,Risaralda,Destroyed,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.897886011000026,-75.88040172099994,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,19,3247,La Virginia,Risaralda,Damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.897758300000021,-75.88033362399995,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,20,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.898027519000038,-75.88039129399993,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,21,3247,La Virginia,Risaralda,Destroyed,Recreational,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.893323242000065,-75.87970893199997,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,22,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.893455041000038,-75.88078049999996,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,23,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.893316629000026,-75.88249077199998,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,24,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.893934290000061,-75.88218689699994,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,25,3247,La Virginia,Risaralda,Damaged,Religious,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.894204717000036,-75.88362318899993,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,26,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.893905260000054,-75.88355039599998,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,27,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.893953955000029,-75.88333627599997,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,28,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.893789731000027,-75.88396654499996,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,29,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.892621661000021,-75.88175982799999,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,30,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.901609587000053,-75.88780447299996,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,31,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.901415870000051,-75.88765694199998,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,32,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.901691926000069,-75.88483970199997,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,33,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.900456422000047,-75.88558320199996,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,34,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.896717276000061,-75.88732192499998,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,35,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.896544553000069,-75.88522811899998,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,36,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.89172485000006,-75.87109774299995,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,37,3247,La Virginia,Risaralda,Damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.885959313000058,-75.86984140199996,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,38,3247,La Virginia,Risaralda,Damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.885360202000072,-75.86984364599994,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,39,3247,La Virginia,Risaralda,Destroyed,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.886077749000037,-75.86950972299996,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,40,3247,La Virginia,Risaralda,Destroyed,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.885989978000055,-75.86952770999994,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,41,3247,La Virginia,Risaralda,Destroyed,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.885911296000074,-75.86953665899995,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,42,3247,La Virginia,Risaralda,Destroyed,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.885826550000047,-75.86955464899995,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,43,3247,La Virginia,Risaralda,Damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.886295603000065,-75.86951302099999,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,44,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.887608921000037,-75.88548391399996,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,45,3247,La Virginia,Risaralda,Damaged,Industrial,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.88777783300003,-75.88057509899994,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,46,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.888461906000032,-75.88195081299995,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,47,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.889755888000025,-75.88070724699998,2026-08-21T09:23:55Z,2026-08-31
eacfe51d221d16912605deb349bfc006c24421879aa8db1d5ad7967f4cea92f5,UrbanP,48,3247,La Virginia,Risaralda,Possibly damaged,Residential,Pleiades,2026/08/12 15:22 UTC,Photo-interpretation,© ICube-SERTIT 2026,4.889615476000074,-75.88316518799996,2026-08-21T09:23:55Z,2026-08-31
