source,external_id,fecha,departamento,municipio,divipola,evento,muertos,heridos,desaparecidos,personas,familias,viv_destruidas,viv_averiadas,vias,acueductos,centros_salud,centros_educativos,lat,lon
ungrd_arcgis,20499,2015-01-18,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,205,2023-01-12,NARIÑO,ALDANA,52022,INUNDACION,0.0,0.0,0.0,12.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,0.913431916,-77.695387307
ungrd_arcgis,2050,2023-03-13,ANTIOQUIA,GUARNE,05318,COLAPSO ESTRUCTURAL,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.266625703,-75.437308008
ungrd_arcgis,20500,2016-01-30,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20501,2017-01-13,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20502,2017-01-22,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20503,2017-01-31,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20504,2017-02-03,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20505,2017-02-07,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20506,2017-02-19,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20507,2017-03-17,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20508,2017-04-29,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20509,2017-12-28,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,2051,2023-03-13,ANTIOQUIA,EL SANTUARIO,05697,INUNDACION,0.0,0.0,0.0,15.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.124209495,-75.252122776
ungrd_arcgis,20510,2018-01-02,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20511,2018-01-29,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20512,2018-02-10,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20513,2018-02-10,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20514,2018-02-27,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20515,2018-03-12,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20516,2018-03-13,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20517,2018-03-17,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20518,2018-03-24,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20519,2018-03-24,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,2052,2023-03-13,HUILA,PITALITO,41551,MOVIMIENTO EN MASA,0.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.848217185,-76.05217643
ungrd_arcgis,20520,2018-07-17,BOYACA,GUATEQUE,\N,INUNDACION,0.0,0.0,0.0,60.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20521,2018-12-14,BOYACA,GUATEQUE,\N,DESLIZAMIENTO,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20522,2018-12-14,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20523,2018-12-29,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20524,2019-01-08,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20525,2019-02-06,BOYACA,GUATEQUE,\N,VENDAVAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20526,2019-02-24,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20527,2019-03-26,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20528,2019-04-08,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20529,2019-07-01,BOYACA,GUATEQUE,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,2053,2023-03-13,HUILA,NATAGA,41483,MOVIMIENTO EN MASA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.576066285,-75.786937574
ungrd_arcgis,20530,2019-12-08,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20531,2020-01-07,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20532,2020-01-09,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20533,2020-03-12,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20534,2021-01-05,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20535,2021-01-07,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20536,2021-03-05,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20537,2021-04-13,BOYACA,GUATEQUE,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20538,2021-05-22,BOYACA,GUATEQUE,\N,DESLIZAMIENTO,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20539,2021-12-13,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,2054,2023-03-13,HUILA,COLOMBIA,41206,MOVIMIENTO EN MASA,0.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.262763564,-74.785161172
ungrd_arcgis,20540,2022-01-04,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20541,2022-02-16,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20542,2022-12-21,BOYACA,GUATEQUE,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01450831,-73.488123516
ungrd_arcgis,20543,1972-04-29,BOYACA,GUAYATA,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931424341,-73.496633724
ungrd_arcgis,20544,1972-05-04,BOYACA,GUAYATA,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931424341,-73.496633724
ungrd_arcgis,20545,1977-09-16,BOYACA,GUAYATA,\N,DESLIZAMIENTO,0.0,0.0,0.0,125.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.931424341,-73.496633724
ungrd_arcgis,20546,1985-02-02,BOYACA,GUAYATA,\N,INCENDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931424341,-73.496633724
ungrd_arcgis,20547,1995-01-20,BOYACA,GUAYATA,\N,SISMO,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,0.0,1.0,7.0,4.931424341,-73.496633724
ungrd_arcgis,20548,1997-07-11,BOYACA,GUAYATA,\N,INUNDACION,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931424341,-73.496633724
ungrd_arcgis,20549,2003-11-22,BOYACA,GUAYATA,\N,INUNDACION,0.0,0.0,0.0,2800.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931424341,-73.496633724
ungrd_arcgis,2055,2023-03-13,META,RESTREPO,50606,MOVIMIENTO EN MASA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204310977,-73.502260369
ungrd_arcgis,20550,2011-05-07,BOYACA,GUAYATA,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931424341,-73.496633724
ungrd_arcgis,20551,2011-11-18,BOYACA,GUAYATA,\N,INUNDACION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.931424341,-73.496633724
ungrd_arcgis,20552,2012-08-15,BOYACA,GUAYATA,\N,INUNDACION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931424341,-73.496633724
ungrd_arcgis,20553,2013-01-05,BOYACA,GUAYATA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931424341,-73.496633724
ungrd_arcgis,20554,2020-01-11,BOYACA,GUAYATA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931424341,-73.496633724
ungrd_arcgis,20555,2020-02-12,BOYACA,GUAYATA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931424341,-73.496633724
ungrd_arcgis,20556,2020-02-12,BOYACA,GUAYATA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931424341,-73.496633724
ungrd_arcgis,20557,2020-02-12,BOYACA,GUAYATA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931424341,-73.496633724
ungrd_arcgis,20558,1970-11-06,BOYACA,GÜICAN DE LA SIERRA,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20559,1991-01-31,BOYACA,GÜICAN DE LA SIERRA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,2056,2023-03-13,ANTIOQUIA,ARBOLETES,05051,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.611395262,-76.414783173
ungrd_arcgis,20560,1995-01-20,BOYACA,GÜICAN DE LA SIERRA,\N,SISMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20561,1998-05-09,BOYACA,GÜICAN DE LA SIERRA,\N,AVENIDA TORRENCIAL,0.0,0.0,0.0,320.0,65.0,1.0,5.0,1.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20562,2004-03-25,BOYACA,GÜICAN DE LA SIERRA,\N,AVENIDA TORRENCIAL,0.0,0.0,0.0,6000.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20563,2008-12-02,BOYACA,GÜICAN DE LA SIERRA,\N,INUNDACION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20564,2010-09-29,BOYACA,GÜICAN DE LA SIERRA,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20565,2010-11-09,BOYACA,GÜICAN DE LA SIERRA,\N,DESLIZAMIENTO,0.0,0.0,0.0,220.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20566,2011-01-07,BOYACA,GÜICAN DE LA SIERRA,\N,COLAPSO ESTRUCTURAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20567,2011-06-03,BOYACA,GÜICAN DE LA SIERRA,\N,INUNDACION,0.0,0.0,0.0,500.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20568,2012-01-03,BOYACA,GÜICAN DE LA SIERRA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20569,2013-05-04,BOYACA,GÜICAN DE LA SIERRA,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,2057,2023-03-13,CORDOBA,LORICA,23417,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.165034998,-75.909781236
ungrd_arcgis,20570,2014-04-12,BOYACA,GÜICAN DE LA SIERRA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20571,2014-11-23,BOYACA,GÜICAN DE LA SIERRA,\N,ACCIDENTE,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20572,2016-03-30,BOYACA,GÜICAN DE LA SIERRA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20573,2016-09-26,BOYACA,GÜICAN DE LA SIERRA,\N,ACCIDENTE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20574,2017-02-08,BOYACA,GÜICAN DE LA SIERRA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20575,2018-05-14,BOYACA,GÜICAN DE LA SIERRA,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20576,2019-01-07,BOYACA,GÜICAN DE LA SIERRA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20577,2019-02-06,BOYACA,GÜICAN DE LA SIERRA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20578,2019-02-16,BOYACA,GÜICAN DE LA SIERRA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,20579,2019-04-25,BOYACA,GÜICAN DE LA SIERRA,\N,AVENIDA TORRENCIAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566991765,-72.255993335
ungrd_arcgis,2058,2023-03-13,ATLANTICO,SOLEDAD,08758,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.906906595,-74.778424903
ungrd_arcgis,20580,1970-03-30,BOYACA,IZA,\N,LLUVIAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20581,1970-06-23,BOYACA,IZA,\N,SEQUIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20582,1970-10-05,BOYACA,IZA,\N,COLAPSO ESTRUCTURAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20583,1973-08-02,BOYACA,IZA,\N,INUNDACION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20584,1986-10-17,BOYACA,IZA,\N,LLUVIAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20585,1986-10-21,BOYACA,IZA,\N,DESLIZAMIENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20586,2003-11-11,BOYACA,IZA,\N,INUNDACION,0.0,0.0,0.0,250.0,50.0,0.0,15.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20587,2005-05-26,BOYACA,IZA,\N,INUNDACION,0.0,0.0,0.0,460.0,92.0,0.0,45.0,2.0,1.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20588,2011-04-21,BOYACA,IZA,\N,DESLIZAMIENTO,0.0,0.0,0.0,36.0,11.0,2.0,6.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20589,2011-06-17,BOYACA,IZA,\N,DESLIZAMIENTO,0.0,0.0,0.0,50.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,2059,2023-03-13,CORDOBA,PLANETA RICA,23555,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.181108488,-75.68923803
ungrd_arcgis,20590,2013-02-23,BOYACA,IZA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20591,2013-07-22,BOYACA,IZA,\N,INCENDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20592,2020-03-06,BOYACA,IZA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20593,2020-03-14,BOYACA,IZA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20594,2020-03-14,BOYACA,IZA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20595,2021-01-20,BOYACA,IZA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20596,2021-02-03,BOYACA,IZA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20597,2021-02-03,BOYACA,IZA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20598,2021-02-04,BOYACA,IZA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,20599,2022-01-28,BOYACA,IZA,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617366016,-72.969865044
ungrd_arcgis,206,2023-01-12,HUILA,BARAYA,41078,MOVIMIENTO EN MASA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.135423634,-74.957977964
ungrd_arcgis,2060,2023-03-14,CUNDINAMARCA,GUAYABAL DE SIQUIMA,25328,MOVIMIENTO EN MASA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.866310254,-74.476770895
ungrd_arcgis,20600,1928-11-02,BOYACA,JENESANO,\N,SISMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38916272,-73.400870207
ungrd_arcgis,20601,1984-08-02,BOYACA,JENESANO,\N,INUNDACION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38916272,-73.400870207
ungrd_arcgis,20602,1994-08-09,BOYACA,JENESANO,\N,DESLIZAMIENTO,0.0,0.0,0.0,44.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.38916272,-73.400870207
ungrd_arcgis,20603,1995-01-20,BOYACA,JENESANO,\N,SISMO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.38916272,-73.400870207
ungrd_arcgis,20604,2007-11-11,BOYACA,JENESANO,\N,DESLIZAMIENTO,0.0,0.0,0.0,40.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,5.38916272,-73.400870207
ungrd_arcgis,20605,2011-05-14,BOYACA,JENESANO,\N,INUNDACION,0.0,0.0,0.0,340.0,68.0,8.0,44.0,0.0,0.0,0.0,0.0,5.38916272,-73.400870207
ungrd_arcgis,20606,2012-02-18,BOYACA,JENESANO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38916272,-73.400870207
ungrd_arcgis,20607,2012-04-23,BOYACA,JENESANO,\N,INUNDACION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38916272,-73.400870207
ungrd_arcgis,20608,2012-05-09,BOYACA,JENESANO,\N,COLAPSO ESTRUCTURAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38916272,-73.400870207
ungrd_arcgis,20609,2012-05-12,BOYACA,JENESANO,\N,INUNDACION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38916272,-73.400870207
ungrd_arcgis,2061,2023-03-14,CUNDINAMARCA,LA VEGA,25402,MOVIMIENTO EN MASA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.978619842,-74.339360611
ungrd_arcgis,20610,2012-08-07,BOYACA,JENESANO,\N,DESLIZAMIENTO,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.38916272,-73.400870207
ungrd_arcgis,20611,2018-02-17,BOYACA,JENESANO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38916272,-73.400870207
ungrd_arcgis,20612,2018-03-15,BOYACA,JENESANO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38916272,-73.400870207
ungrd_arcgis,20613,2018-03-23,BOYACA,JENESANO,\N,INCENDIO FORESTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38916272,-73.400870207
ungrd_arcgis,20614,2018-05-25,BOYACA,JENESANO,\N,DESLIZAMIENTO,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.38916272,-73.400870207
